haulID,survey,species,code,fishlength,fishnumber,densityabundance,densitybiomass,ship,year,haulno
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,17,11,161.0554305,2.43110695,DAN2,2000,6
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,18,143,2093.720597,37.56444912,DAN2,2000,6
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,21,37,541.7319027,15.50784895,DAN2,2000,6
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,15,5,73.20701388,0.757742619,DAN2,2000,6
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,27,5,73.20701388,4.504484983,DAN2,2000,6
GNSIntOT3/DAN2/2000/6,GNSIntOT3,Ammodytidae,125516,24,5,73.20701388,3.14543937,DAN2,2000,6
GNSIntOT3/WAH3/2000/7,GNSIntOT3,Ammodytidae,125516,23,1,14.2342053,0.537274194,WAH3,2000,7
GNSIntOT3/WAH3/2000/8,GNSIntOT3,Ammodytidae,125516,22,1,12.98142641,0.428028024,WAH3,2000,8
GNSIntOT3/WAH3/2000/8,GNSIntOT3,Ammodytidae,125516,25,1,12.98142641,0.63163424,WAH3,2000,8
GNSIntOT3/WAH3/2000/8,GNSIntOT3,Ammodytidae,125516,23,1,12.98142641,0.489987692,WAH3,2000,8
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,23,105,1689.970958,63.78844232,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,21,141,2269.389572,64.96451566,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,26,4,64.37984601,3.530447818,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,24,68,1094.457382,47.02485672,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,19,4,64.37984601,1.360463949,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,20,27,434.5639606,10.72788614,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,25,13,209.2344995,10.18067429,CIR,2000,9
GNSIntOT3/CIR/2000/9,GNSIntOT3,Ammodytidae,125516,22,128,2060.155072,67.92813642,CIR,2000,9
GNSIntOT3/WAH3/2000/9,GNSIntOT3,Ammodytidae,125516,14,1,14.85811553,0.124993384,WAH3,2000,9
GNSIntOT3/WAH3/2000/9,GNSIntOT3,Ammodytidae,125516,11,1,14.85811553,0.060801158,WAH3,2000,9
GNSIntOT3/CIR/2000/11,GNSIntOT3,Ammodytidae,125516,28,1,13.61256328,0.935962395,CIR,2000,11
GNSIntOT3/CIR/2000/11,GNSIntOT3,Ammodytidae,125516,22,1,13.61256328,0.448838084,CIR,2000,11
GNSIntOT3/CIR/2000/11,GNSIntOT3,Ammodytidae,125516,20,1,13.61256328,0.336047262,CIR,2000,11
GNSIntOT3/CIR/2000/11,GNSIntOT3,Ammodytidae,125516,11,1,13.61256328,0.055704211,CIR,2000,11
GNSIntOT3/CIR/2000/12,GNSIntOT3,Ammodytidae,125516,29,1,13.16988,1.008005822,CIR,2000,12
GNSIntOT3/SCO3/2000/13,GNSIntOT3,Ammodytidae,125516,27,1,16.81011296,1.034339435,SCO3,2000,13
GNSIntOT3/WAH3/2000/13,GNSIntOT3,Ammodytidae,125516,22,1,14.81597301,0.488517321,WAH3,2000,13
GNSIntOT3/CIR/2000/14,GNSIntOT3,Ammodytidae,125516,23,2,26.37277288,0.995447936,CIR,2000,14
GNSIntOT3/CIR/2000/14,GNSIntOT3,Ammodytidae,125516,22,1,13.18638644,0.434786036,CIR,2000,14
GNSIntOT3/DAN2/2000/17,GNSIntOT3,Ammodytidae,125516,26,3,39.58308911,2.170648724,DAN2,2000,17
GNSIntOT3/WAH3/2000/17,GNSIntOT3,Ammodytidae,125516,28,1,15.22533918,1.046852427,WAH3,2000,17
GNSIntOT3/DAN2/2000/18,GNSIntOT3,Ammodytidae,125516,24,3,41.27178045,1.773298434,DAN2,2000,18
GNSIntOT3/DAN2/2000/18,GNSIntOT3,Ammodytidae,125516,22,3,41.27178045,1.360827236,DAN2,2000,18
GNSIntOT3/DAN2/2000/18,GNSIntOT3,Ammodytidae,125516,25,3,41.27178045,2.008151404,DAN2,2000,18
GNSIntOT3/DAN2/2000/18,GNSIntOT3,Ammodytidae,125516,23,10,137.5726015,5.192717612,DAN2,2000,18
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,18,38,571.7400769,10.25786395,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,21,133,2001.090269,57.28406516,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,22,32,481.4653279,15.87503917,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,25,4,60.18316599,2.928318284,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,26,4,60.18316599,3.300311203,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,17,7,105.3205405,1.589797358,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,23,4,60.18316599,2.271630997,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,16,4,60.18316599,0.756585707,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,20,115,1730.266022,42.71430343,CIR,2000,19
GNSIntOT3/CIR/2000/19,GNSIntOT3,Ammodytidae,125516,19,49,737.2437833,15.57931016,CIR,2000,19
GNSIntOT3/DAN2/2000/19,GNSIntOT3,Ammodytidae,125516,24,18,241.798964,10.38922285,DAN2,2000,19
GNSIntOT3/DAN2/2000/19,GNSIntOT3,Ammodytidae,125516,25,18,241.798964,11.76515585,DAN2,2000,19
GNSIntOT3/CIR/2000/20,GNSIntOT3,Ammodytidae,125516,18,5,64.61503417,1.159289433,CIR,2000,20
GNSIntOT3/CIR/2000/20,GNSIntOT3,Ammodytidae,125516,20,4,51.69202734,1.27609796,CIR,2000,20
GNSIntOT3/CIR/2000/20,GNSIntOT3,Ammodytidae,125516,19,2,25.84601367,0.546173562,CIR,2000,20
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,18,4,51.36938165,0.921642805,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,23,2,25.68469083,0.96947608,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,22,5,64.21172707,2.117210988,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,21,13,166.9504904,4.77919608,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,14,1,12.84234541,0.108035788,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,15,1,12.84234541,0.132927051,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,25,1,12.84234541,0.624867008,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,24,2,25.68469083,1.103577833,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,26,1,12.84234541,0.70424571,CIR,2000,21
GNSIntOT3/CIR/2000/21,GNSIntOT3,Ammodytidae,125516,20,4,51.36938165,1.26813295,CIR,2000,21
GNSIntOT3/DAN2/2000/21,GNSIntOT3,Ammodytidae,125516,23,4,55.03370199,2.07726299,DAN2,2000,21
GNSIntOT3/DAN2/2000/21,GNSIntOT3,Ammodytidae,125516,26,2,27.516851,1.508963015,DAN2,2000,21
GNSIntOT3/DAN2/2000/21,GNSIntOT3,Ammodytidae,125516,22,4,55.03370199,1.814590012,DAN2,2000,21
GNSIntOT3/DAN2/2000/21,GNSIntOT3,Ammodytidae,125516,24,2,27.516851,1.182299098,DAN2,2000,21
GNSIntOT3/DAN2/2000/21,GNSIntOT3,Ammodytidae,125516,21,2,27.516851,0.787709135,DAN2,2000,21
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,24,2,23.49897009,1.009665355,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,21,5,58.74742523,1.681728899,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,26,4,46.99794019,2.577262694,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,28,2,23.49897009,1.615724523,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,29,1,11.74948505,0.899290604,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,14,1,11.74948505,0.098842138,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,22,4,46.99794019,1.54963213,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,17,2,23.49897009,0.354713339,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,16,3,35.24845514,0.443121875,CIR,2000,22
GNSIntOT3/CIR/2000/22,GNSIntOT3,Ammodytidae,125516,25,5,58.74742523,2.85845978,CIR,2000,22
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,23,3,43.21121673,1.631019867,WAH3,2000,24
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,20,12,172.8448669,4.266943926,WAH3,2000,24
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,21,24,345.6897339,9.895862044,WAH3,2000,24
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,22,5,72.01869455,2.374624985,WAH3,2000,24
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,18,1,14.40373891,0.258424414,WAH3,2000,24
GNSIntOT3/WAH3/2000/24,GNSIntOT3,Ammodytidae,125516,19,3,43.21121673,0.913132078,WAH3,2000,24
GNSIntOT3/CIR/2000/32,GNSIntOT3,Ammodytidae,125516,27,1,12.16689424,0.748638545,CIR,2000,32
GNSIntOT3/CIR/2000/32,GNSIntOT3,Ammodytidae,125516,24,1,12.16689424,0.522767234,CIR,2000,32
GNSIntOT3/DAN2/2000/33,GNSIntOT3,Ammodytidae,125516,25,1,14.64052582,0.712360653,DAN2,2000,33
GNSIntOT3/DAN2/2000/33,GNSIntOT3,Ammodytidae,125516,20,1,14.64052582,0.361424113,DAN2,2000,33
GNSIntOT3/CIR/2000/34,GNSIntOT3,Ammodytidae,125516,25,1,16.41546101,0.798723261,CIR,2000,34
GNSIntOT3/DAN2/2000/34,GNSIntOT3,Ammodytidae,125516,23,7,86.15230765,3.251843756,DAN2,2000,34
GNSIntOT3/DAN2/2000/34,GNSIntOT3,Ammodytidae,125516,25,7,86.15230765,4.191892758,DAN2,2000,34
GNSIntOT3/DAN2/2000/34,GNSIntOT3,Ammodytidae,125516,24,7,86.15230765,3.701651603,DAN2,2000,34
GNSIntOT3/DAN2/2000/34,GNSIntOT3,Ammodytidae,125516,26,7,86.15230765,4.724401275,DAN2,2000,34
GNSIntOT3/DAN2/2000/37,GNSIntOT3,Ammodytidae,125516,24,2,27.40474464,1.177482295,DAN2,2000,37
GNSIntOT3/DAN2/2000/37,GNSIntOT3,Ammodytidae,125516,18,2,27.40474464,0.491681716,DAN2,2000,37
GNSIntOT3/DAN2/2000/37,GNSIntOT3,Ammodytidae,125516,20,1,13.70237232,0.338264337,DAN2,2000,37
GNSIntOT3/DAN2/2000/37,GNSIntOT3,Ammodytidae,125516,23,1,13.70237232,0.517200004,DAN2,2000,37
GNSIntOT3/DAN2/2000/37,GNSIntOT3,Ammodytidae,125516,22,1,13.70237232,0.451799298,DAN2,2000,37
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,17,15,231.1673354,3.48943537,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,15,34,523.9792937,5.423543749,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,24,58,893.8470304,38.40535887,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,20,276,4253.478972,105.003733,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,19,421,6488.096548,137.1053521,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,13,2,30.82231139,0.207637429,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,21,102,1571.937881,44.99896552,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,22,102,1571.937881,51.8304725,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,18,103,1587.349037,28.4793932,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,26,29,446.9235152,24.50829331,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,16,3,46.23346709,0.581218681,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,25,15,231.1673354,11.24785517,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,14,11,169.5227127,1.426103971,DAN2,2000,38
GNSIntOT3/DAN2/2000/38,GNSIntOT3,Ammodytidae,125516,23,58,893.8470304,33.73851454,DAN2,2000,38
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,21,11,160.913275,4.606372173,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,28,1,14.62847955,1.005814002,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,22,8,117.0278364,3.858681776,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,15,2,29.25695909,0.302829519,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,17,5,73.14239773,1.104073243,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,19,17,248.6841523,5.255151183,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,14,1,14.62847955,0.123061579,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,25,9,131.6563159,6.405970685,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,26,4,58.51391818,3.20877336,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,20,5,73.14239773,1.80563366,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,23,10,146.2847955,5.521561891,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,18,9,131.6563159,2.362109341,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,24,5,73.14239773,3.142663049,DAN2,2000,39
GNSIntOT3/DAN2/2000/39,GNSIntOT3,Ammodytidae,125516,27,1,14.62847955,0.90010182,DAN2,2000,39
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,23,4,59.8717573,2.259876786,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,27,4,59.8717573,3.683956186,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,22,4,59.8717573,1.974112023,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,24,7,104.7755753,4.501825741,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,19,2,29.93587865,0.632599893,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,25,4,59.8717573,2.913166144,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,21,2,29.93587865,0.856957255,DAN2,2000,40
GNSIntOT3/DAN2/2000/40,GNSIntOT3,Ammodytidae,125516,26,4,59.8717573,3.283234242,DAN2,2000,40
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,26,2,29.13998875,1.597972286,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,17,1,14.56999438,0.219931824,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,14,4,58.2799775,0.4902783,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,27,1,14.56999438,0.896503182,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,16,1,14.56999438,0.183164998,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,13,18,262.2598988,1.766738725,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,11,6,87.41996625,0.357732793,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,12,17,247.6899044,1.313521128,DAN2,2000,42
GNSIntOT3/DAN2/2000/42,GNSIntOT3,Ammodytidae,125516,18,1,14.56999438,0.261407283,DAN2,2000,42
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,13,1,15.17646241,0.102237681,DAN2,2000,43
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,14,1,15.17646241,0.127671466,DAN2,2000,43
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,20,1,15.17646241,0.37465454,DAN2,2000,43
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,21,1,15.17646241,0.434447898,DAN2,2000,43
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,26,1,15.17646241,0.832243504,DAN2,2000,43
GNSIntOT3/DAN2/2000/43,GNSIntOT3,Ammodytidae,125516,19,3,45.52938724,0.962119263,DAN2,2000,43
GNSIntOT3/DAN2/2000/46,GNSIntOT3,Ammodytidae,125516,16,1,14.91400676,0.18748971,DAN2,2000,46
GNSIntOT3/DAN2/2000/46,GNSIntOT3,Ammodytidae,125516,7,1,14.91400676,0.016158973,DAN2,2000,46
GNSIntOT3/DAN2/2000/46,GNSIntOT3,Ammodytidae,125516,17,1,14.91400676,0.225124638,DAN2,2000,46
GNSIntOT3/DAN2/2000/47,GNSIntOT3,Ammodytidae,125516,23,5,72.65943266,2.742551289,DAN2,2000,47
GNSIntOT3/DAN2/2000/48,GNSIntOT3,Ammodytidae,125516,24,2,27.72607874,1.191288854,DAN2,2000,48
GNSIntOT3/DAN2/2000/48,GNSIntOT3,Ammodytidae,125516,23,2,27.72607874,1.046528857,DAN2,2000,48
GNSIntOT3/SCO3/2000/49,GNSIntOT3,Ammodytidae,125516,25,7,109.0852423,5.307735217,SCO3,2000,49
GNSIntOT3/SCO3/2000/49,GNSIntOT3,Ammodytidae,125516,22,1,15.58360605,0.513827979,SCO3,2000,49
GNSIntOT3/SCO3/2000/49,GNSIntOT3,Ammodytidae,125516,24,6,93.50163628,4.017425549,SCO3,2000,49
GNSIntOT3/SCO3/2000/49,GNSIntOT3,Ammodytidae,125516,27,2,31.16721209,1.917743005,SCO3,2000,49
GNSIntOT3/SCO3/2000/49,GNSIntOT3,Ammodytidae,125516,26,1,15.58360605,0.854570357,SCO3,2000,49
GNSIntOT3/DAN2/2000/50,GNSIntOT3,Ammodytidae,125516,18,1,17.64845296,0.31663939,DAN2,2000,50
GNSIntOT3/SCO3/2000/50,GNSIntOT3,Ammodytidae,125516,28,1,16.75154114,1.151789875,SCO3,2000,50
GNSIntOT3/SCO3/2000/50,GNSIntOT3,Ammodytidae,125516,22,1,16.75154114,0.552337534,SCO3,2000,50
GNSIntOT3/SCO3/2000/50,GNSIntOT3,Ammodytidae,125516,23,1,16.75154114,0.632291763,SCO3,2000,50
GNSIntOT3/SCO3/2000/50,GNSIntOT3,Ammodytidae,125516,24,1,16.75154114,0.719752852,SCO3,2000,50
GNSIntOT3/SCO3/2000/50,GNSIntOT3,Ammodytidae,125516,21,2,33.50308228,0.95907355,SCO3,2000,50
GNSIntOT3/DAN2/2000/51,GNSIntOT3,Ammodytidae,125516,26,1,14.85864749,0.814815239,DAN2,2000,51
GNSIntOT3/SCO3/2000/51,GNSIntOT3,Ammodytidae,125516,18,1,16.71122995,0.299824221,SCO3,2000,51
GNSIntOT3/DAN2/2000/52,GNSIntOT3,Ammodytidae,125516,16,1,16.91231268,0.212611182,DAN2,2000,52
GNSIntOT3/DAN2/2000/52,GNSIntOT3,Ammodytidae,125516,15,1,16.91231268,0.175053993,DAN2,2000,52
GNSIntOT3/DAN2/2000/52,GNSIntOT3,Ammodytidae,125516,18,2,33.82462536,0.606863886,DAN2,2000,52
GNSIntOT3/DAN2/2000/52,GNSIntOT3,Ammodytidae,125516,17,3,50.73693804,0.765866275,DAN2,2000,52
GNSIntOT3/DAN2/2000/52,GNSIntOT3,Ammodytidae,125516,21,1,16.91231268,0.48413909,DAN2,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,19,19,334.0365682,7.058803911,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,16,1,17.58087201,0.221015898,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,22,6,105.4852321,3.478095087,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,17,22,386.7791842,5.838372291,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,21,22,386.7791842,11.07210621,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,20,10,175.8087201,4.340111244,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,24,1,17.58087201,0.755386186,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,18,43,755.9774965,13.56335618,SCO3,2000,52
GNSIntOT3/SCO3/2000/52,GNSIntOT3,Ammodytidae,125516,23,2,35.16174402,1.327190192,SCO3,2000,52
GNSIntOT3/DAN2/2000/54,GNSIntOT3,Ammodytidae,125516,17,1,14.97880611,0.226102774,DAN2,2000,54
GNSIntOT3/DAN2/2000/54,GNSIntOT3,Ammodytidae,125516,16,1,14.97880611,0.188304328,DAN2,2000,54
GNSIntOT3/CIR/2000/55,GNSIntOT3,Ammodytidae,125516,27,1,10.26437303,0.631574923,CIR,2000,55
GNSIntOT3/DAN2/2000/55,GNSIntOT3,Ammodytidae,125516,18,121,1890.021414,33.90978402,DAN2,2000,55
GNSIntOT3/DAN2/2000/55,GNSIntOT3,Ammodytidae,125516,17,48,749.7605608,11.31752034,DAN2,2000,55
GNSIntOT3/DAN2/2000/55,GNSIntOT3,Ammodytidae,125516,20,48,749.7605608,18.50900364,DAN2,2000,55
GNSIntOT3/DAN2/2000/55,GNSIntOT3,Ammodytidae,125516,19,169,2639.781975,55.78342343,DAN2,2000,55
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,19,21,307.0328184,6.488165265,DAN2,2000,56
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,21,5,73.10305199,2.092679205,DAN2,2000,56
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,18,5,73.10305199,1.311577047,DAN2,2000,56
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,23,1,14.6206104,0.551859166,DAN2,2000,56
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,20,3,43.8618312,1.08279741,DAN2,2000,56
GNSIntOT3/DAN2/2000/56,GNSIntOT3,Ammodytidae,125516,17,1,14.6206104,0.220695865,DAN2,2000,56
GNSIntOT3/DAN2/2000/61,GNSIntOT3,Ammodytidae,125516,24,1,12.90189263,0.554347444,DAN2,2000,61
GNSIntOT3/SCO3/2000/63,GNSIntOT3,Ammodytidae,125516,14,1,17.6366843,0.148367998,SCO3,2000,63
GNSIntOT3/SCO3/2000/63,GNSIntOT3,Ammodytidae,125516,13,1,17.6366843,0.118811199,SCO3,2000,63
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,25,9,154.2257866,7.504128159,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,24,2,34.27239701,1.472560362,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,28,3,51.40859552,3.534713571,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,23,2,34.27239701,1.293621532,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,26,4,68.54479402,3.75884432,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,29,1,17.13619851,1.311582784,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,30,1,17.13619851,1.454809266,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,27,2,34.27239701,2.108807469,SCO3,2000,72
GNSIntOT3/SCO3/2000/72,GNSIntOT3,Ammodytidae,125516,31,1,17.13619851,1.608289427,SCO3,2000,72
GNSIntOT3/MIC/2000/576,GNSIntOT3,Ammodytidae,125516,22,1,13.93973389,0.459625665,MIC,2000,576
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,27,1,15.36926913,0.945683184,MIC,2000,604
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,24,1,15.36926913,0.660361647,MIC,2000,604
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,29,3,46.1078074,3.529032788,MIC,2000,604
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,28,1,15.36926913,1.056748655,MIC,2000,604
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,25,3,46.1078074,2.243456841,MIC,2000,604
GNSIntOT3/MIC/2000/604,GNSIntOT3,Ammodytidae,125516,26,1,15.36926913,0.842816596,MIC,2000,604
GNSIntOT3/MIC/2000/614,GNSIntOT3,Ammodytidae,125516,28,1,14.72069224,1.012154293,MIC,2000,614
GNSIntOT3/MIC/2000/617,GNSIntOT3,Ammodytidae,125516,20,8,128.531,3.172987312,MIC,2000,617
GNSIntOT3/MIC/2000/617,GNSIntOT3,Ammodytidae,125516,21,8,128.531,3.679383332,MIC,2000,617
GNSIntOT3/MIC/2000/618,GNSIntOT3,Ammodytidae,125516,20,20,320.0675625,7.901364768,MIC,2000,618
GNSIntOT3/MIC/2000/618,GNSIntOT3,Ammodytidae,125516,27,20,320.0675625,19.69400816,MIC,2000,618
